Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3797373,49877664,2024,Non Tender,APBD,CV. RENDER CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Perencanaan Program Penataan Bangunan Gedung Kegiatan TA. 2025,SELESAI,99622500,99622500
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10406335,51459102,2024,E-Katalog 5.0,BLUD,PT. Holi Pharma,E-Purchasing,Pengadaan Barang,Prednison tab 5 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,960000,960000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,9533179,51356108,2024,E-Katalog 5.0,APBD,PT.Solas Langgeng Sejahtera,E-Purchasing,Pengadaan Barang,CURBEXVIT KAPSUL,PROSES KONTRAK PPK,18800000,18800000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10355084,51459102,2024,E-Katalog 5.0,BLUD,Andreas Karya Terbesar,E-Purchasing,Pengadaan Barang,"BICARBONAT BUBUK HEMODIALYSIS, VITALCARE",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,24142500,24142500
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9495229,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,"Alprazolam tablet/kapsul/kaplet 0,5 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3200000,3200000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8975338,51021126,2024,E-Katalog 5.0,APBD,PT. RONA NAMORA,E-Purchasing,Pengadaan Barang,Patok Pengarah,PAKET SELESAI,3929000,3929000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3927373,51780619,2024,Non Tender,APBD,CV. BANGKIT BERSAMA GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Kantor UPT Peralatan Dinas Pekerjaan Umum dan Penataan Ruang,SELESAI,99223000,99223000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.22.0000,8982605,51084374,2024,E-Katalog 5.0,APBD,CV.RIZKI KARYA,E-Purchasing,Pengadaan Barang,Cangkul Bergagang Pertanian,PROSES KONTRAK PPK,92300000,92300000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9098725,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ondansetron hydrochloride (HCl)/ Ondansetron HCl dihydrate /Ondansetron inj 2 mg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,13160000,13160000
KAB. MANDAILING NATAL,BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.27.0000,3928373,49351263,2024,Non Tender,APBD,CV. TIARA CIDORAS,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,SELESAI,73637400,73637400
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11218016,53529595,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Jasa Pengujian dan/atau Kalibrasi Nebulizer / Compressor Nebulizer / Ultrasound Nebulizer,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3320000,3320000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9958999,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Nicardipine hydrochloride (HCl)/ Nicardipine/ Nikardipin inj 1 mg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1404700,1404700
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8978133,49523782,2024,E-Katalog 5.0,APBD,PT. GASHABAT SUKSES MANDIRI,E-Purchasing,Pengadaan Barang,PASANGAN BATU DENGAN MORTAR,PAKET SELESAI,33311000,33311000
KAB. MANDAILING NATAL,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL - 2.12.0.00.0.00.11.0000,4089373,51844720,2024,Non Tender,APBD,MHD AL ANSYARI NASUTION,Pengadaan Langsung,Jasa Konsultansi Perorangan Konstruksi,Belanja Jasa Tenaga Ahli ( Pengawasan ),SELESAI,9990000,9990000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9191981,51459102,2024,E-Katalog 5.0,BLUD,PT. Mahakam Beta Farma,E-Purchasing,Pengadaan Barang,"Fentanil/ Fentanyl injeksi 0,05 mg/ml (i.m/i.v) ampul/vial @ 2 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,11309600,11309600
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8894384,49523781,2024,E-Katalog 5.0,APBD,DEMBAN SIMPAR JAYA,E-Purchasing,Pengadaan Barang,Lapis Fondasi Agregat Kelas A,PAKET SELESAI,495775500,495775500
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,4115373,52638794,2024,Non Tender,APBD,cv. bugis nauli,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Kantor Imigrasi,SELESAI,99814000,99814000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9660181,51459102,2024,E-Katalog 5.0,BLUD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,"Larutan mengandung Karbohidrat + Elektrolit (Glukosa: 55.0 g; NaCl: 4.5 g) , Otsu D5 1/2NS, @ 500 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5140000,5140000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10713746,51459102,2024,E-Katalog 5.0,BLUD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Ciprofloxacin hydrochloride(HCl)/ Ciprofloxacin Lactate/ Ciprofloxacin/ Siprofloksasin inf 200 mg/100 ml (TD),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6200000,6200000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,5155373,52698970,2024,Non Tender,APBD,PT. KURNIA MADINA PERSADA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan IPAL Komunal di Mesjid Annur Jl. Raja Junjungan Lubis Linkungan III Kelurahan Pidoli Dolok Panyabungan,SELESAI,99496113,99496113
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH DR. HUSNI THAMRIN - 1.02.0.00.0.00.02.0002,9794559,51354256,2024,E-Katalog 5.0,APBD,PT. Djuniar & Djuniar,E-Purchasing,Pengadaan Barang,FETAL DOPPLER (OBGYN),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,10000000,10000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,2980373,50635218,2024,Tender,APBD,CV. MUARA INDAH,Tender,Pekerjaan Konstruksi,] PEMBANGUNAN RUANG GURU BESERTA PERABOTNYA (DAK) SD NEGERI 120 HUTABARGOT,SELESAI,243055106,243055106
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8894384,49523781,2024,E-Katalog 5.0,APBD,DEMBAN SIMPAR JAYA,E-Purchasing,Pengadaan Barang,Laston Lapis Antara (AC-BC),PAKET SELESAI,1094160000,1094160000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH DR. HUSNI THAMRIN - 1.02.0.00.0.00.02.0002,9620381,51354252,2024,E-Katalog 5.0,APBD,PT. MIMAR CITRA ABADI,E-Purchasing,Pengadaan Barang,Major Surgery Set,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,93900000,93900000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10066812,51356108,2024,E-Katalog 5.0,APBD,PT ACTAVIS INDONESIA,E-Purchasing,Pengadaan Barang,"Diazepam enema 10 mg/2,5mL",PROSES KONTRAK PPK,1986800,1986800
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9335458,51459102,2024,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Gliseril trinitrat/ Glyceryl trinitrate kapsul lepas lambat 2,5 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,36420000,36420000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9162989,51459102,2024,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Ciprofloxacin hydrochloride (HCl)/ Ciprofloxacin Lactate/ Ciprofloxacin/ Siprofloksasin tablet/kapsul/kaplet 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2180000,2180000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8978133,49523782,2024,E-Katalog 5.0,APBD,PT. GASHABAT SUKSES MANDIRI,E-Purchasing,Pengadaan Barang,LAPIS FONDASI AGREGAT KELAS A,PAKET SELESAI,138813600,138813600
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10193421,51459102,2024,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Pethidine hydrochloride/ Petidin inj 50 mg/mL (i.m./i.v.),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2359000,2359000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3041373,50634388,2024,Tender,APBD,CV. NIAGA BESTARI,Tender,Pekerjaan Konstruksi,PEMBANGUNAN LABORATORIUM KOMPUTER BESERTA PERABOTNYA (DAK)  SMP N 6 PANYABUNGAN,SELESAI,274522390,274522390
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11218016,53529595,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,JASA PENGUJIAN DAN/ATAU KALIBRASI OPERATING TABLE / MEJA OPERASI,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,564000,564000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9098725,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Asam ursodeoksikolat/Ursodeoxycholic acid tablet/kapsul/kaplet 250 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2925000,2925000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9138905,51459102,2024,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Klorpromazin/Chlorpromazine Hydrochloride/ Chlorpromazine tablet/kapsul/kaplet 100 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,157500,157500
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10082616,51356108,2024,E-Katalog 5.0,APBD,PT. MARIN LIZA FARMASI,E-Purchasing,Pengadaan Barang,Asam folat/folic acid tablet/kapsul/kaplet 1 mg,PROSES KONTRAK PPK,9750000,9750000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.22.0000,3921373,49587926,2024,Non Tender,APBD,CV. ANUGRAH ALAM MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/Rehabilitasi Jalan Usaha Tani/Jalan Produksi Desa Pintu Padang Julu Kec. Siabu,SELESAI,101361001,101361001
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10101916,51356108,2024,E-Katalog 5.0,APBD,PT. Mahakam Beta Farma,E-Purchasing,Pengadaan Barang,VENTASAL Salbutamol 1 MG/ML INH 10S,PROSES KONTRAK PPK,2331000,2331000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8978133,49523782,2024,E-Katalog 5.0,APBD,PT. GASHABAT SUKSES MANDIRI,E-Purchasing,Pengadaan Barang,PASANGAN BATU,PAKET SELESAI,46276000,46276000
KAB. MANDAILING NATAL,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA - 2.14.0.00.0.00.13.0000,10023559,52180086,2024,E-Katalog 5.0,APBD,PT. Mahkota Amelia Mandiri,E-Purchasing,Pengadaan Barang,BKB KIT STUNTING 2024,PROSES KONTRAK PPK,281880000,281880000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10028462,51356108,2024,E-Katalog 5.0,APBD,PT KALBE FARMA Tbk,E-Purchasing,Pengadaan Barang,Hidrokortison/ Hydrocortisone krim 1%,PROSES KONTRAK PPK,7600000,7600000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10092320,51356108,2024,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ketorolak/ Ketorolac / Ketorolac trometamol/ Ketorolac tromethamine inj 30 mg/ml (3%),PROSES KONTRAK PPK,1410000,1410000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10456871,51459102,2024,E-Katalog 5.0,BLUD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,TP Disposable Syringe 10ML with Needle,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4085640,4085640
KAB. MANDAILING NATAL,DINAS PERPUSTAKAAN DAN KEARSIPAN - 2.23.2.24.0.00.19.0000,3856373,49591660;49591661;49591662;49591663,2024,Non Tender,APBD,CV. KREASI KENANGA,Pengadaan Langsung,Pengadaan Barang,Belanja Modal Bahan Perpustakaan Tercetak,SELESAI,59700000,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3024373,50635543,2024,Tender,APBD,CV. PUTRA PRATAMA,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG LABORATORIUM KOMPUTER BESERTA PERABOTNYA (DAK) SD NEGERI 184 HUTATONGA,SELESAI,224000000,224000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9098725,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,N-asetil sistein/ N-acetylcysteine ih 100 mg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,94760,94760
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3037373,50634387,2024,Tender,APBD,CV. PARADISE PARK,Tender,Pekerjaan Konstruksi,PEMBANGUNAN LABORATORIUM KOMPUTER BESERTA PERABOTNYA (DAK) SMP MUHAMMADIYAH 31 PANYABUNGAN,SELESAI,288589574,288589574
KAB. MANDAILING NATAL,DINAS PERDAGANGAN - 3.30.3.31.0.00.23.0000,10010704000,53496315,2024,Non Tender,APBD,CV. ALDRICH PERDANA KARYA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Losd Pasar Laru Kecamatan Tambangan (Sumber Dana Insentif Fiskal) TA. 2024,SELESAI,69190000,69190000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8975338,51021126,2024,E-Katalog 5.0,APBD,PT. RONA NAMORA,E-Purchasing,Pengadaan Barang,Penyiapan Badan Jalan,PAKET SELESAI,18160200,18160200
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9098725,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Diclofenac sodium/ Natrium diklofenak tablet salut enterik/kaplet salut enterik 50 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1550000,1550000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,10575388,52657826,2024,E-Katalog 5.0,APBD,PT. RONA NAMORA,E-Purchasing,Pengadaan Barang,Lapis Fondasi Agregat Kelas A,PAKET SELESAI,175731300,175731300
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10370072,51459102,2024,E-Katalog 5.0,BLUD,PT. Merck Tbk,E-Purchasing,Pengadaan Barang,"Oxymetazoline/ Oksimetazolin tetes hidung 0,025%",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,345000,345000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,9589799,51356109,2024,E-Katalog 5.0,APBD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,TP Disposable Syringe 3ML with Needle,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,63920000,63920000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3976373,50635550,2024,Non Tender,APBD,PT. KURNIA MADINA PERSADA,Pengadaan Langsung,Pekerjaan Konstruksi,PEMBANGUNAN PAGAR SDN 397 PADANG LARU,SELESAI,99309517,99309517
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11218016,53529595,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Jasa Pengujian dan Kalibrasi Dental Panoramic,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1871000,1871000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10019699,51356108,2024,E-Katalog 5.0,APBD,PT. Duta Kaisar Pharmacy,E-Purchasing,Pengadaan Barang,Ethyl Chloride,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,10150000,10150000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9095668,51459102,2024,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Morphine hydrochloride(HCl)/ Morphine/ Morfin tablet/kapsul/kaplet 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1057800,1057800
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10029342,51356109,2024,E-Katalog 5.0,APBD,PT Axion Jaya Alkesindo,E-Purchasing,Pengadaan Barang,Bisturi Surgical Blade Size 11,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,10000000,10000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9584343,51830655,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Pemeliharaan dan Perbaikan Digital Radiography  (DR),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,175000000,175000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,10897926,53328247,2024,E-Katalog 5.0,APBD,CV. PARADISE PARK,E-Purchasing,Pengadaan Barang,Kaos Kaki (Putih),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,54000000,54000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10456871,51459102,2024,E-Katalog 5.0,BLUD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,TP Disposable Syringe 1ML with Needle,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,988200,988200
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9095668,51459102,2024,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Antihemoroid, kombinasi: bismut subgalat 150 mg + heksaklorofen 2,5 mg + lidokain lidokain 10 mg+ seng oksida 120 mg + sup ad 2 g",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1706500,1706500
KAB. MANDAILING NATAL,DINAS SOSIAL PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK - 1.06.2.08.0.00.07.0000,10723426,53005075,2024,E-Katalog 5.0,APBD,KENANGA MULTI TRADE,E-Purchasing,Pengadaan Barang,SAJADAH SHOLAT DEWASA,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,76250000,76250000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,2981373,50635216,2024,Tender,APBD,cv sinar jaya,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG GURU BESERTA PERABOTNYA (DAK) SD NEGERI 382 SINGKUANG,SELESAI,241957576,241957576
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11218016,53529595,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Baby Incubator / Infant Incubator / Incubator Bayi,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4698000,4698000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10761518,51459102,2024,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Morfin Injeksi 10 mg/ml (i.m/s.k/ i.v),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1718000,1718000
KAB. MANDAILING NATAL,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL - 2.12.0.00.0.00.11.0000,9930608,49512269,2024,E-Katalog 5.0,APBD,Mitra Tech Sejahtera,E-Purchasing,Pengadaan Barang,PAKET SISTEM ANTRIAN KIOSK 12 CLIENT,PROSES KONTRAK PPK,141000000,141000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10624500,51459105,2024,E-Katalog 5.0,BLUD,PT. PHC Sales Indonesia,E-Purchasing,Pengadaan Barang,Plus Strip Uji Glukosa Darah (Blood Glucose Test Strip),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,25641000,25641000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11218016,53529595,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Jasa Pengujian dan/atau Kalibrasi Microscope,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1636000,1636000
KAB. MANDAILING NATAL,DINAS PERHUBUNGAN - 2.15.0.00.0.00.14.0000,4085373,51712432,2024,Non Tender,APBD,CV. FAMILY ARTA GRAHA MANDIRI,Pengadaan Langsung,Pengadaan Barang,Penataan Penerangan Jalan di Jembatan Aek Pohon Pidoli Dolok,SELESAI,49579260,0
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.22.0000,3922373,49587937,2024,Non Tender,APBD,CV. HABIBI PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/Rehabilitasi Jalan Usaha Tani/Jalan Produksi Desa Gunung Tua Julu Kec. Panyabungan,SELESAI,101500049,101500049
KAB. MANDAILING NATAL,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL - 2.12.0.00.0.00.11.0000,8936316,49512270,2024,E-Katalog 5.0,APBD,PT. TRIKREASINDO MANDIRI SENTOSA,E-Purchasing,Pengadaan Barang,RIBBON COLOR YMCKH HDP5000/5600 E-KTP 075202-056,PROSES KONTRAK PPK,405238000,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,4042373,50635345,2024,Non Tender,APBD,CV. ANUGRAH ALAM MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,PEMBANGUNAN RUANG UKS BESERTA PERABOTNYA (DAK) SD NEGERI 393 TAGILANG,SELESAI,152507772,152507772
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,5143373,52967995,2024,Non Tender,APBD,CV. CHANTIKA LESTARI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Kelurahan Kayu Jati Kec. Panyabungan (Sumber Dana: Insentif Fiskal TA.2024),SELESAI,155650000,155650000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,10575388,52657826,2024,E-Katalog 5.0,APBD,PT. RONA NAMORA,E-Purchasing,Pengadaan Barang,Laston Lapis Aus (AC-WC),PAKET SELESAI,219686500,219686500
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,9303594,51356109,2024,E-Katalog 5.0,APBD,PT. Efada Medical Industries Indonesia,E-Purchasing,Pengadaan Barang,CHROGUT R2633,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,90000000,90000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11218016,53529595,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,JASA PENGUJIAN DAN/ATAU KALIBRASI PULSE OXYMETER / SATUR METER / PULSE OXIMETRI / SATURASI OKSIGEN (BAYI DAN DEWASA),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1932000,1932000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,2998373,50635054,2024,Tender,APBD,cv sinar jaya,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG PERPUSTAKAAN BESERTA PERABOTNYA (DAK) SD NEGERI 350 BATAHAN I,SELESAI,249852786,249852786
