Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2590373,35598086,2022,Tender,APBD,cv. abadi karya,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Laboratorium Komputer Beserta Perabotnya - SMP Negeri 6 Muara Batang Gadis,SELESAI,412399390,412399390
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,906367,34279202,2022,E-Katalog 5.0,APBD,PT. SINKO PRIMA ALLOY,E-Purchasing,Pengadaan Barang,TIMBANGAN BAYI DIGITAL DIGIT-ONE BABY + TAS,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,317531060,317531060
KAB. MANDAILING NATAL,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.20.0000,2940373,37488942,2022,Non Tender,APBDP,KENANGA MULTI TRADE,Pengadaan Langsung,Pengadaan Barang,Pengadaan Kustum Bola Volly,SELESAI,82717000,82717000
KAB. MANDAILING NATAL,DINAS PARIWISATA - 3.26.0.00.0.00.23.0000,2966373,37520929,2022,Non Tender,APBDP,CV. RENDER CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Jasa Konsultansi Perencanaan dan Pengawasan Konstruksi,SELESAI,19957800,19957800
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2651373,34696653,2022,Tender,APBD,CV. FAMILY ARTA GRAHA MANDIRI,Tender,Pekerjaan Konstruksi,Pembangunan Baru SPAM Jaringan Perpipaan Desa Sayur Matua Kec. Naga Juang,SELESAI,339519994,339519994
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1482588,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ciprofloxacin hydrochloride(HCl)/ Ciprofloxacin Lactate/ Ciprofloxacin/ Siprofloksasin inf 2 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2314500,2314500
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2482373,35538445,2022,Non Tender,APBD,CV. RAYA SEI RAYA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan Desa Ampung Padang Kecamatan Batang Natal,SELESAI,147070000,147070000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2120538,35761991,2022,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Kombinasi: ferro fumarat 60 mg + as. Folat 0,4 mg tablet salut gula (tablet tambah darah) (G)",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,714000,714000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2604373,35573591,2022,Tender,APBD,CV. FAMILY ARTA GRAHA MANDIRI,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Laboratorium Komputer Beserta Perabotnya (DAK) - SD Negeri 100 Gunung Tua,SELESAI,204566373,204566373
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2706373,35573651,2022,Non Tender,APBD,CV. MEDTAN CIPTA UTAMA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultan Perencanaan Rehabilitasi Gedung SD,SELESAI,24864000,24864000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,708714,35761991,2022,E-Katalog 5.0,BLUD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Methylprednisolone Sodium Succinate/ Metilprednisolon/ Methylprednisolone inj 125 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2444288,2444288
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,741574,34281017,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ranitidine hydrochloride (HCl)/Ranitidin tablet/kapsul/kaplet 150 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,17000000,17000000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2531373,35538441,2022,Non Tender,APBD,CV. AUR LAS,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/Rehabilitasi Jalan Lingkungan di Desa Saba Dolok Kec. Kotanopan,SELESAI,130000000,130000000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2597373,35598046,2022,Tender,APBD,CV. KASIH ANUGRAH PERKASA,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Laboratorium Komputer Beserta Perabotnya - SMP Negeri 3 Natal,SELESAI,447896135,447896135
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1057926,35761991,2022,E-Katalog 5.0,BLUD,PT. MEPROFARM,E-Purchasing,Pengadaan Barang,DIAZEPAM Injeksi 5 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,463500,463500
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2843373,34720255,2022,Non Tender,APBD,CV. PUTRA BARINGIN GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Polsek Nagajuang,SELESAI,199425000,199425000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1395847,35761991,2022,E-Katalog 5.0,BLUD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Umbilical Cord Clamp,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,99000,99000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2869373,37006467,2022,Non Tender,APBDP,CV. Penus Graphindo Consultant,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Penyusunan Dokumen Perencanaan Jalan Wil. II,SELESAI,99222900,99222900
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671184,34281017,2022,E-Katalog 5.0,APBD,PT.ERELA,E-Purchasing,Pengadaan Barang,Gentamycin Sulfate Salep Mata,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,56044800,56044800
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2884373,37019569,2022,Non Tender,APBDP,CV MAHARI PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi/Pemeliharaan Jalan Jl. Perjuangan,SELESAI,99300000,99300000
KAB. MANDAILING NATAL,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.12.0000,3127373,37226631,2022,Non Tender,APBDP,cv. bugis nauli,Pengadaan Langsung,Pekerjaan Konstruksi,Perawatan / Rehab Taman Sepanjang Lintas Timur,SELESAI,138510000,138510000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2856373,37007392,2022,Non Tender,APBDP,CV. GORDANG SAMBILAN MANDAILING,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan Jalan Muara Siambak - Pagar Gunung,SELESAI,149000000,149000000
KAB. MANDAILING NATAL,BAGIAN PENGADAAN BARANG DAN JASA SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0005,1849140,36366275,2022,E-Katalog 5.0,APBD,CV. KREASI KENANGA,E-Purchasing,Pengadaan Barang,Tinta Printer Data Print EPSON,PROSES KONTRAK PPK,283500,283500
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEUBUDAYAAN - 1.01.2.22.0.00.00.0000,2164562,37502830,2022,E-Katalog 5.0,APBDP,CV.MAJU JAYA,E-Purchasing,Pengadaan Barang,KURSI SISWA SMP,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,413816000,413816000
KAB. MANDAILING NATAL,BAGIAN PENGADAAN BARANG DAN JASA SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0005,1270685,36366301,2022,E-Katalog 5.0,APBD,CV. KREASI KENANGA,E-Purchasing,Pengadaan Barang,Kertas Foto Art 100 gr,PROSES KONTRAK PPK,819000,819000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,707948,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Clozapine/ Klozapin tablet/kapsul/kaplet 25 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2365000,2365000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1216451,35761991,2022,E-Katalog 5.0,BLUD,PT Sinaraya Nugraha Ahmadaris Medika,E-Purchasing,Pengadaan Barang,"Pembalut Elastis 10 cm x 4,55 m",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1253160,1253160
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,910720,35761991,2022,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Paracetamol/ Parasetamol infus 10 mg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,8880000,8880000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2737373,34658395,2022,Non Tender,APBD,CV. SINGOLOT MANIKAM PERSADA,Pengadaan Langsung,Pekerjaan Konstruksi,Normalisasi Sungai Desa Hadangkahan Desa Hadangkahan Kecamatan Batang Natal,SELESAI,196700000,196700000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2587373,35598067,2022,Tender,APBD,CV. BANGKIT JAYA,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Laboratorium Komputer Beserta Perabotnya - SMP Negeri 4 Linggabayu,SELESAI,451563568,451563568
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1921391,35761991,2022,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Codeine Phosphate Hemihydrate/ Codeine/ Kodein tablet/kapsul/kaplet 10 mg (G),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3000000,3000000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671681,34281017,2022,E-Katalog 5.0,APBD,PT. Holi Pharma,E-Purchasing,Pengadaan Barang,Pirantel pamoat/ Pyrantel Pamoate tablet/kapsul/kaplet 125 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6340000,6340000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1098385,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,"Methylergometrine Maleate/ Methylergometrine/ Metilergometrin inj 0,2 mg/ml",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1023000,1023000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2809373,35573818,2022,Non Tender,APBD,CV. BINTANG BUDI MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Kelas Baru - SD Negeri 333 Bintungan Bejangkar,SELESAI,194280000,194280000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2561373,36053877,2022,Tender,APBD,PT. MARGA BHUANA JAYA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultan Pengawasan Kegiatan Fisik SMP,SELESAI,138805500,138805500
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2544373,34686193,2022,Non Tender,APBD,Pemuda Baru,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Desa Perkebunan Simpang Gambir Kecamatan Lingga Bayu,SELESAI,197044000,197044000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671487,34281017,2022,E-Katalog 5.0,APBD,PT. Sampharindo Perdana,E-Purchasing,Pengadaan Barang,Cetirizine hydrochloride(HCl)/ Cetirizine/ Setirizin sirup 5 mg/5 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,86120000,86120000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671905,34281017,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Metilprednisolon/Methylprednisolone tablet/kapsul/kaplet 4 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,20400000,20400000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2586373,35764185,2022,Tender,APBD,CV. BINTANG BUDI MANDIRI,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Tata Usaha Beserta Perabotnya (DAK) - SMP Negeri 4 Batahan Satu Atap,SELESAI,478000806,478000806
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEUBUDAYAAN - 1.01.2.22.0.00.00.0000,2164562,37502830,2022,E-Katalog 5.0,APBDP,CV.MAJU JAYA,E-Purchasing,Pengadaan Barang,KURSI GURU SD/SMP,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,16445000,16445000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1482588,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Dobutamin/ Dobutamin HCl/ Dobutamine HCl injeksi 50 mg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,849700,849700
KAB. MANDAILING NATAL,BAGIAN PENGADAAN BARANG DAN JASA SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0005,1825370,36366302,2022,E-Katalog 5.0,APBD,CV. KREASI KENANGA,E-Purchasing,Pengadaan Barang,Stabillo,PROSES KONTRAK PPK,55440,55440
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2495373,34972837,2022,Tender,APBD,CV. EMESI NATAMA CONSULTANT,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,Jasa Konsultansi Perencanaan Kegiatan Bidang Bina Marga TA. 2022,SELESAI,331612500,331612500
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2628373,35538408,2022,Non Tender,APBD,CV. ANUGERAH AZKA WAHANA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan Desa Banjar Aur Utara Kec. Sinunukan,SELESAI,134500000,134500000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,840040,34279496,2022,E-Katalog 5.0,APBD,PT.MEGA PRATAMA MEDICALINDO,E-Purchasing,Pengadaan Barang,Infant T-Piece Resuscitator NEO BREATH-I,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,60930000,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2551373,34687180,2022,Non Tender,APBD,CV. FAMILY ARTA GRAHA MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Bendungan Irigasi Desa Manambin Kec. Kotanopan,SELESAI,197975000,197975000
KAB. MANDAILING NATAL,SATUAN POLISI PAMONG PRAJA - 1.05.0.00.0.00.05.0000,2449373,35803263,2022,Non Tender,APBD,CV. KREASI KENANGA,Pengadaan Langsung,Pengadaan Barang,Belanja Modal Personal Computer,SELESAI,141114000,141114000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1566786,35761991,2022,E-Katalog 5.0,BLUD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,KIDMIN - Larutan mengandung asam amino,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3277200,3277200
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2764373,36488526,2022,Non Tender,APBD,CV.LANGGA SARI,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan SPAM Jaringan Perpipaan Air Minum Perdesaan Desa Sibanggor Jae,SELESAI,138200000,138200000
KAB. MANDAILING NATAL,BAGIAN PENGADAAN BARANG DAN JASA SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0005,1825370,36366302,2022,E-Katalog 5.0,APBD,CV. KREASI KENANGA,E-Purchasing,Pengadaan Barang,Stapler No. 10,PROSES KONTRAK PPK,94500,94500
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,670237,34281017,2022,E-Katalog 5.0,APBD,PT IPHA Laboratories,E-Purchasing,Pengadaan Barang,Cyanocobalamin/ Cyanocobalamine/ Sianokobalamin (vitamin B12) injeksi 500 mcg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,10330000,10330000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3044373,37045423,2022,Non Tender,APBDP,CV. RAJAWALI ENGINEERING CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Feasibility Study (FS) Aek Pohon,SELESAI,99000000,99000000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,938936,34281364,2022,E-Katalog 5.0,APBD,PT. Safelock Medical,E-Purchasing,Pengadaan Barang,IV Catheter Non Injection Port 22 G,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,19693575,19693575
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2508373,34716222,2022,Tender,APBD,CV. SINAR CAHAYA BERKAH,Tender,Pekerjaan Konstruksi,Rehabilitasi/Pemeliharaan Jalan Kayulaut ‐ Sirambas,SELESAI,3208343012,3208343012
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2254773,35761991,2022,E-Katalog 5.0,BLUD,PT AstraZeneca Indonesia,E-Purchasing,Pengadaan Barang,"kombinasi, setiap dosis mengandung :   Budesonid 160 mcg  Formoterol 4,5 mcg  (inhalasi), 120 dosis kemasan turbuhaler",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,15070400,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3036373,37048248,2022,Non Tender,APBDP,FUTURINDO MANDIRI SEJAHTERA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Tanggul Sungai Desa Pangkat Kecamatan Lembah Sorik Marapi,SELESAI,148000000,148000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2254828,35761991,2022,E-Katalog 5.0,BLUD,PT Glaxo Wellcome Indonesia,E-Purchasing,Pengadaan Barang,"Flutikason propionat cairan ih 0,5 mg/dosis",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1473800,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2636373,35572927,2022,Non Tender,APBD,CV. GANDATAMA KONSTRUKSI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Gedung Bermain Beserta APE Luar Ruangan (DAK) - TK Pembina Negeri Sinunukan Desa Widodaren Kecamatan Sinunukan,SELESAI,149900000,149900000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2588373,35598107,2022,Tender,APBD,CV. ARO BERKAH HIDAYAH,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Laboratorium Komputer Beserta Perabotnya - SMP Negeri 8 Natal,SELESAI,510895001,510895001
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,939891,34281364,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Safety Syringe With Needle 3ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,14587000,14587000
KAB. MANDAILING NATAL,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.12.0000,3126373,37226667,2022,Non Tender,APBDP,CV. Sinar Sukses Sempurna,Pengadaan Langsung,Pekerjaan Konstruksi,Pengadaan Dan Pemasangan Media Outdoor Kab. Mandailing Natal,SELESAI,102400000,102400000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,2614373,36185217,2022,Non Tender,APBD,PT.TRI SAPTA JAYA,Pengadaan Langsung,Pengadaan Barang,Belanja Obat-Obatan-Obat,SELESAI,181371118,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2739373,34658313,2022,Non Tender,APBD,CV. NAURA KARYA CONTRACTOR,Pengadaan Langsung,Pekerjaan Konstruksi,Normalisasi Sungai Desa Kampung Baru Kecamatan Panyabungan Utara,SELESAI,147500000,147500000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,708524,35761991,2022,E-Katalog 5.0,BLUD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,KA-EN 3B botol plastik - Larutan mengandung elektrolit *),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2300000,2300000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671972,34281017,2022,E-Katalog 5.0,APBD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,"Antasida, kombinasi: alumunium hidroksida 200 mg + magnesium hidroksida 200 mg, tab kunyah	",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5400000,5400000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671033,34281017,2022,E-Katalog 5.0,APBD,PT. MEPROFARM,E-Purchasing,Pengadaan Barang,Zinc Sulfate Monohydrate  Drops 10 mg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,26540000,26540000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,717620,35761991,2022,E-Katalog 5.0,BLUD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Kasa Hydrofil 4 m x 10 cm,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1119250,1119250
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2541373,34686089,2022,Non Tender,APBD,CV. GAPURA ALAM PERSADA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Saba Padang Desa Maga Dolok Kecamatan Lembah Sorik Marapi,SELESAI,194490000,194490000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,2618373,36185217,2022,Non Tender,APBD,PT. KARYA DAVIN NUSANTARA,Pengadaan Langsung,Pengadaan Barang,Belanja Obat-Obatan-Obat,SELESAI,101465000,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2908373,37047890,2022,Non Tender,APBDP,CV. POLO CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultansi Pengawasan Paket Kegiatan Yang Bersumber Dana Dari BKP Tahun 2022,SELESAI,69000000,69000000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2526373,35538489,2022,Non Tender,APBD,CV. IKHWAN FIRDAUS,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Kelurahan Pasar Maga Kec. Lembah Sorik Marapi,SELESAI,134100000,134100000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671033,34281017,2022,E-Katalog 5.0,APBD,PT. MEPROFARM,E-Purchasing,Pengadaan Barang,METRONIDAZOLE BENZOATE Suspensi 125 mg/5 mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,75300000,75300000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,920043,34280476,2022,E-Katalog 5.0,APBD,PT.MEGA PRATAMA MEDICALINDO,E-Purchasing,Pengadaan Barang,KT 6390 Auto Hematology Analyzer and Accessories,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,432000000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,968272,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Kandesartan/ Candesartan/ Candesartan Cilexetil tablet/kapsul/kaplet 8 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1908000,1908000
KAB. MANDAILING NATAL,BAGIAN PENGADAAN BARANG DAN JASA SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0005,1825370,36366302,2022,E-Katalog 5.0,APBD,CV. KREASI KENANGA,E-Purchasing,Pengadaan Barang,"Lakban Hitam Jilid 1,5 Inc",PROSES KONTRAK PPK,189000,189000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,809193,34280386,2022,E-Katalog 5.0,APBD,PT. SINKO PRIMA ALLOY,E-Purchasing,Pengadaan Barang,ELECTROCARDIOGRAPH ECG-300G,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,169170000,169170000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,938936,34281364,2022,E-Katalog 5.0,APBD,PT. Safelock Medical,E-Purchasing,Pengadaan Barang,Nasal Cannula Dewasa,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,10599052,10599052
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,3045373,37516678,2022,Non Tender,APBDP,CV. CENTRAL GRAFIKA PRINT,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/ Rehabilitasi Jalan Lingkungan di Kecamatan Panyabungan,SELESAI,158600000,158600000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2514373,35538474,2022,Non Tender,APBD,CV. TORKIS LUBIS GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Desa Kampung Sawah Kec. Natal,SELESAI,146850000,146850000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,707948,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ciprofloxacin hydrochloride(HCl)/ Ciprofloxacin Lactate/ Ciprofloxacin/ Siprofloksasin inf 2 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2314500,2314500
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,704084,34281017,2022,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Fitomenadion/ Phytomenadione/ Phytomenadion (Vitamin K1) injeksi 2 mg/ml (i.m.),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,7274520,7274520
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2557373,34697222,2022,Tender,APBD,CV. Dian Wira Putra,Tender,Pekerjaan Konstruksi,Perluasan SPAM Jaringan Perpipaan Desa Panyabungan Tonga,SELESAI,347140000,347140000
